index,nrLayers,nrNodes,oddsSet1,edgeDegree1,edgeDegree2,edgeDegreeCross
79,5,193,0.496294,1.29028,1.99736,0.848145
80,7,154,0.409291,3.73916,2.92714,0.873665
81,7,154,0.409291,3.73916,2.92714,0.873665
82,7,154,0.409291,3.73916,2.92714,0.873665
83,7,154,0.409291,3.73916,2.92714,0.873665
84,7,154,0.409291,3.73916,2.92714,0.873665
85,5,119,0.305822,5.20606,1.21631,1.03537
86,5,119,0.305822,5.20606,1.21631,1.03537
87,5,119,0.305822,5.20606,1.21631,1.03537
88,5,119,0.305822,5.20606,1.21631,1.03537
89,5,119,0.305822,5.20606,1.21631,1.03537
90,3,176,0.350249,1.27995,3.41229,0.985482
91,3,176,0.350249,1.27995,3.41229,0.985482
92,3,176,0.350249,1.27995,3.41229,0.985482
93,3,176,0.350249,1.27995,3.41229,0.985482
94,3,176,0.350249,1.27995,3.41229,0.985482
95,6,136,0.463332,5.24374,2.41521,1.12818
96,6,136,0.463332,5.24374,2.41521,1.12818
97,6,136,0.463332,5.24374,2.41521,1.12818
98,6,136,0.463332,5.24374,2.41521,1.12818
99,6,136,0.463332,5.24374,2.41521,1.12818
100,6,161,0.46238,2.35901,3.31671,0.873183
101,6,161,0.46238,2.35901,3.31671,0.873183
102,6,161,0.46238,2.35901,3.31671,0.873183
103,6,161,0.46238,2.35901,3.31671,0.873183
104,6,161,0.46238,2.35901,3.31671,0.873183
105,7,218,0.464962,5.17286,1.23551,1.55793
106,7,218,0.464962,5.17286,1.23551,1.55793
107,7,218,0.464962,5.17286,1.23551,1.55793
108,7,218,0.464962,5.17286,1.23551,1.55793
109,7,218,0.464962,5.17286,1.23551,1.55793
110,4,168,0.307102,3.54858,2.3659,0.900971
111,4,168,0.307102,3.54858,2.3659,0.900971
112,4,168,0.307102,3.54858,2.3659,0.900971
113,4,168,0.307102,3.54858,2.3659,0.900971
114,4,168,0.307102,3.54858,2.3659,0.900971
115,6,125,0.310229,4.76116,1.47167,1.78308
116,6,125,0.310229,4.76116,1.47167,1.78308
117,6,125,0.310229,4.76116,1.47167,1.78308
118,6,125,0.310229,4.76116,1.47167,1.78308
119,6,125,0.310229,4.76116,1.47167,1.78308
120,4,203,0.348858,1.60408,2.98772,0.847411
121,4,203,0.348858,1.60408,2.98772,0.847411
122,4,203,0.348858,1.60408,2.98772,0.847411
123,4,203,0.348858,1.60408,2.98772,0.847411
124,4,203,0.348858,1.60408,2.98772,0.847411
125,4,151,0.427776,5.30222,2.23354,0.917219
126,4,151,0.427776,5.30222,2.23354,0.917219
127,4,151,0.427776,5.30222,2.23354,0.917219
128,4,151,0.427776,5.30222,2.23354,0.917219
129,4,151,0.427776,5.30222,2.23354,0.917219
130,5,243,0.48786,5.19668,3.35885,0.719147
131,5,243,0.48786,5.19668,3.35885,0.719147
132,5,243,0.48786,5.19668,3.35885,0.719147
133,5,243,0.48786,5.19668,3.35885,0.719147
134,5,243,0.48786,5.19668,3.35885,0.719147
135,3,230,0.468711,5.47494,1.86507,1.09381
136,3,230,0.468711,5.47494,1.86507,1.09381
137,3,230,0.468711,5.47494,1.86507,1.09381
138,3,230,0.468711,5.47494,1.86507,1.09381
139,3,230,0.468711,5.47494,1.86507,1.09381
140,3,177,0.376682,4.33959,2.27589,1.12188
141,3,177,0.376682,4.33959,2.27589,1.12188
142,3,177,0.376682,4.33959,2.27589,1.12188
143,3,177,0.376682,4.33959,2.27589,1.12188
144,3,177,0.376682,4.33959,2.27589,1.12188
145,7,105,0.374303,1.68698,1.03092,1.05038
146,7,105,0.374303,1.68698,1.03092,1.05038
147,7,105,0.374303,1.68698,1.03092,1.05038
148,7,105,0.374303,1.68698,1.03092,1.05038
149,7,105,0.374303,1.68698,1.03092,1.05038
150,7,118,0.322222,2.61858,2.19585,1.57664
151,7,118,0.322222,2.61858,2.19585,1.57664
152,7,118,0.322222,2.61858,2.19585,1.57664
153,7,118,0.322222,2.61858,2.19585,1.57664
154,7,118,0.322222,2.61858,2.19585,1.57664
155,7,227,0.402948,3.00777,2.11652,1.95905
156,7,227,0.402948,3.00777,2.11652,1.95905
157,7,227,0.402948,3.00777,2.11652,1.95905
158,7,227,0.402948,3.00777,2.11652,1.95905
159,7,227,0.402948,3.00777,2.11652,1.95905
160,7,182,0.304078,3.18745,2.43155,0.674778
161,7,182,0.304078,3.18745,2.43155,0.674778
162,7,182,0.304078,3.18745,2.43155,0.674778
163,7,182,0.304078,3.18745,2.43155,0.674778
164,7,182,0.304078,3.18745,2.43155,0.674778
165,5,139,0.497027,4.40167,3.0035,1.4785
166,5,139,0.497027,4.40167,3.0035,1.4785
167,5,139,0.497027,4.40167,3.0035,1.4785
168,5,139,0.497027,4.40167,3.0035,1.4785
169,5,139,0.497027,4.40167,3.0035,1.4785
170,3,220,0.338096,5.44463,2.13105,1.42591
171,3,220,0.338096,5.44463,2.13105,1.42591
172,3,220,0.338096,5.44463,2.13105,1.42591
173,3,220,0.338096,5.44463,2.13105,1.42591
174,3,220,0.338096,5.44463,2.13105,1.42591
175,6,181,0.36641,1.97777,1.89996,1.4037
176,6,181,0.36641,1.97777,1.89996,1.4037
177,6,181,0.36641,1.97777,1.89996,1.4037
178,6,181,0.36641,1.97777,1.89996,1.4037
179,6,181,0.36641,1.97777,1.89996,1.4037
180,7,225,0.490726,4.73597,2.01921,0.937499
181,7,225,0.490726,4.73597,2.01921,0.937499
182,7,225,0.490726,4.73597,2.01921,0.937499
183,7,225,0.490726,4.73597,2.01921,0.937499
184,7,225,0.490726,4.73597,2.01921,0.937499
185,7,237,0.366051,1.64177,1.20685,1.66384
186,7,237,0.366051,1.64177,1.20685,1.66384
187,7,237,0.366051,1.64177,1.20685,1.66384
188,7,237,0.366051,1.64177,1.20685,1.66384
189,7,237,0.366051,1.64177,1.20685,1.66384
190,5,250,0.432169,4.2219,3.23246,0.779272
191,5,250,0.432169,4.2219,3.23246,0.779272
192,5,250,0.432169,4.2219,3.23246,0.779272
193,5,250,0.432169,4.2219,3.23246,0.779272
194,5,250,0.432169,4.2219,3.23246,0.779272
195,7,119,0.453987,3.7239,2.89775,1.97704
196,7,119,0.453987,3.7239,2.89775,1.97704
197,7,119,0.453987,3.7239,2.89775,1.97704
198,7,119,0.453987,3.7239,2.89775,1.97704
199,7,119,0.453987,3.7239,2.89775,1.97704
200,6,245,0.440311,2.17466,2.91833,1.43542
201,6,245,0.440311,2.17466,2.91833,1.43542
202,6,245,0.440311,2.17466,2.91833,1.43542
203,6,245,0.440311,2.17466,2.91833,1.43542
204,6,245,0.440311,2.17466,2.91833,1.43542
205,7,153,0.374743,3.00477,1.20764,1.5029
206,7,153,0.374743,3.00477,1.20764,1.5029
207,7,153,0.374743,3.00477,1.20764,1.5029
208,7,153,0.374743,3.00477,1.20764,1.5029
209,7,153,0.374743,3.00477,1.20764,1.5029
210,4,155,0.344297,4.79863,1.909,1.47963
211,4,155,0.344297,4.79863,1.909,1.47963
212,4,155,0.344297,4.79863,1.909,1.47963
213,4,155,0.344297,4.79863,1.909,1.47963
214,4,155,0.344297,4.79863,1.909,1.47963
215,7,132,0.312019,2.71434,2.12436,1.33292
216,7,132,0.312019,2.71434,2.12436,1.33292
217,7,132,0.312019,2.71434,2.12436,1.33292
218,7,132,0.312019,2.71434,2.12436,1.33292
219,7,132,0.312019,2.71434,2.12436,1.33292
220,7,208,0.352848,2.26567,1.1585,1.65481
221,7,208,0.352848,2.26567,1.1585,1.65481
222,7,208,0.352848,2.26567,1.1585,1.65481
223,7,208,0.352848,2.26567,1.1585,1.65481
224,7,208,0.352848,2.26567,1.1585,1.65481
225,4,212,0.317014,1.43211,3.01944,0.742784
226,4,212,0.317014,1.43211,3.01944,0.742784
227,4,212,0.317014,1.43211,3.01944,0.742784
228,4,212,0.317014,1.43211,3.01944,0.742784
229,4,212,0.317014,1.43211,3.01944,0.742784
230,3,155,0.339069,4.69001,3.03661,1.8945
231,3,155,0.339069,4.69001,3.03661,1.8945
232,3,155,0.339069,4.69001,3.03661,1.8945
233,3,155,0.339069,4.69001,3.03661,1.8945
234,3,155,0.339069,4.69001,3.03661,1.8945
235,7,222,0.417875,4.95587,3.28684,1.7958
236,7,222,0.417875,4.95587,3.28684,1.7958
237,7,222,0.417875,4.95587,3.28684,1.7958
238,7,222,0.417875,4.95587,3.28684,1.7958
239,7,222,0.417875,4.95587,3.28684,1.7958
240,3,127,0.492999,3.63123,2.42744,1.09097
241,3,127,0.492999,3.63123,2.42744,1.09097
242,3,127,0.492999,3.63123,2.42744,1.09097
243,3,127,0.492999,3.63123,2.42744,1.09097
244,3,127,0.492999,3.63123,2.42744,1.09097
245,4,218,0.465141,1.13037,2.64854,0.842147
246,4,218,0.465141,1.13037,2.64854,0.842147
247,4,218,0.465141,1.13037,2.64854,0.842147
248,4,218,0.465141,1.13037,2.64854,0.842147
249,4,218,0.465141,1.13037,2.64854,0.842147
250,7,121,0.321498,5.41103,2.4523,1.90488
251,7,121,0.321498,5.41103,2.4523,1.90488
252,7,121,0.321498,5.41103,2.4523,1.90488
253,7,121,0.321498,5.41103,2.4523,1.90488
254,7,121,0.321498,5.41103,2.4523,1.90488
255,5,213,0.430454,5.2122,1.60465,1.63206
256,5,213,0.430454,5.2122,1.60465,1.63206
257,5,213,0.430454,5.2122,1.60465,1.63206
258,5,213,0.430454,5.2122,1.60465,1.63206
259,5,213,0.430454,5.2122,1.60465,1.63206
260,3,161,0.408846,5.00359,1.91178,1.40638
261,3,161,0.408846,5.00359,1.91178,1.40638
262,3,161,0.408846,5.00359,1.91178,1.40638
263,3,161,0.408846,5.00359,1.91178,1.40638
264,3,161,0.408846,5.00359,1.91178,1.40638
265,7,233,0.391869,1.42891,2.04664,0.774772
266,7,233,0.391869,1.42891,2.04664,0.774772
267,7,233,0.391869,1.42891,2.04664,0.774772
268,7,233,0.391869,1.42891,2.04664,0.774772
269,7,233,0.391869,1.42891,2.04664,0.774772
270,6,216,0.405436,1.93501,3.40303,1.10744
271,6,216,0.405436,1.93501,3.40303,1.10744
272,6,216,0.405436,1.93501,3.40303,1.10744
273,6,216,0.405436,1.93501,3.40303,1.10744
274,6,216,0.405436,1.93501,3.40303,1.10744
275,6,252,0.399339,4.34007,1.52785,1.19874
276,6,252,0.399339,4.34007,1.52785,1.19874
277,6,252,0.399339,4.34007,1.52785,1.19874
278,6,252,0.399339,4.34007,1.52785,1.19874
279,6,252,0.399339,4.34007,1.52785,1.19874
280,6,126,0.449715,3.37792,2.88966,0.752845
281,6,126,0.449715,3.37792,2.88966,0.752845
282,6,126,0.449715,3.37792,2.88966,0.752845
283,6,126,0.449715,3.37792,2.88966,0.752845
284,6,126,0.449715,3.37792,2.88966,0.752845
285,7,213,0.3437,4.53029,2.06409,1.80266
286,7,213,0.3437,4.53029,2.06409,1.80266
287,7,213,0.3437,4.53029,2.06409,1.80266
288,7,213,0.3437,4.53029,2.06409,1.80266
289,7,213,0.3437,4.53029,2.06409,1.80266
290,5,213,0.363729,5.05457,1.91333,1.67066
291,5,213,0.363729,5.05457,1.91333,1.67066
292,5,213,0.363729,5.05457,1.91333,1.67066
293,5,213,0.363729,5.05457,1.91333,1.67066
294,5,213,0.363729,5.05457,1.91333,1.67066
295,5,222,0.408418,1.34608,1.66308,0.73878
296,5,222,0.408418,1.34608,1.66308,0.73878
297,5,222,0.408418,1.34608,1.66308,0.73878
298,5,222,0.408418,1.34608,1.66308,0.73878
299,5,222,0.408418,1.34608,1.66308,0.73878
300,3,144,0.360377,1.68613,1.3412,0.753886
301,3,144,0.360377,1.68613,1.3412,0.753886
302,3,144,0.360377,1.68613,1.3412,0.753886
303,3,144,0.360377,1.68613,1.3412,0.753886
304,3,144,0.360377,1.68613,1.3412,0.753886
305,4,177,0.435837,2.4556,2.50335,1.57604
306,4,177,0.435837,2.4556,2.50335,1.57604
307,4,177,0.435837,2.4556,2.50335,1.57604
308,4,177,0.435837,2.4556,2.50335,1.57604
309,4,177,0.435837,2.4556,2.50335,1.57604
310,7,168,0.412183,4.80867,2.37182,1.2551
311,7,168,0.412183,4.80867,2.37182,1.2551
312,7,168,0.412183,4.80867,2.37182,1.2551
313,7,168,0.412183,4.80867,2.37182,1.2551
314,7,168,0.412183,4.80867,2.37182,1.2551
315,6,238,0.445358,1.27445,2.53953,0.804135
316,6,238,0.445358,1.27445,2.53953,0.804135
317,6,238,0.445358,1.27445,2.53953,0.804135
318,6,238,0.445358,1.27445,2.53953,0.804135
319,6,238,0.445358,1.27445,2.53953,0.804135
320,5,204,0.421001,2.74085,1.88696,1.24724
321,5,204,0.421001,2.74085,1.88696,1.24724
322,5,204,0.421001,2.74085,1.88696,1.24724
323,5,204,0.421001,2.74085,1.88696,1.24724
324,5,204,0.421001,2.74085,1.88696,1.24724
325,6,117,0.420921,1.79948,1.77308,1.4048
326,6,117,0.420921,1.79948,1.77308,1.4048
327,6,117,0.420921,1.79948,1.77308,1.4048
328,6,117,0.420921,1.79948,1.77308,1.4048
329,6,117,0.420921,1.79948,1.77308,1.4048
330,4,188,0.314253,3.1101,1.86932,1.78106
331,4,188,0.314253,3.1101,1.86932,1.78106
332,4,188,0.314253,3.1101,1.86932,1.78106
333,4,188,0.314253,3.1101,1.86932,1.78106
334,4,188,0.314253,3.1101,1.86932,1.78106
335,3,148,0.333128,3.84923,1.15092,1.16921
336,3,148,0.333128,3.84923,1.15092,1.16921
337,3,148,0.333128,3.84923,1.15092,1.16921
338,3,148,0.333128,3.84923,1.15092,1.16921
339,3,148,0.333128,3.84923,1.15092,1.16921
340,4,176,0.369666,4.91451,2.47806,1.12868
341,4,176,0.369666,4.91451,2.47806,1.12868
342,4,176,0.369666,4.91451,2.47806,1.12868
343,4,176,0.369666,4.91451,2.47806,1.12868
344,4,176,0.369666,4.91451,2.47806,1.12868
345,6,177,0.424951,1.63174,1.3992,0.70562
346,6,177,0.424951,1.63174,1.3992,0.70562
347,6,177,0.424951,1.63174,1.3992,0.70562
348,6,177,0.424951,1.63174,1.3992,0.70562
349,6,177,0.424951,1.63174,1.3992,0.70562
350,7,210,0.446118,4.69028,2.24442,1.46338
351,7,210,0.446118,4.69028,2.24442,1.46338
352,7,210,0.446118,4.69028,2.24442,1.46338
353,7,210,0.446118,4.69028,2.24442,1.46338
354,7,210,0.446118,4.69028,2.24442,1.46338
355,6,244,0.401895,3.83738,1.42052,1.72045
356,6,244,0.401895,3.83738,1.42052,1.72045
357,6,244,0.401895,3.83738,1.42052,1.72045
358,6,244,0.401895,3.83738,1.42052,1.72045
359,6,244,0.401895,3.83738,1.42052,1.72045
360,6,158,0.497634,1.12471,2.92582,1.90106
361,6,158,0.497634,1.12471,2.92582,1.90106
362,6,158,0.497634,1.12471,2.92582,1.90106
363,6,158,0.497634,1.12471,2.92582,1.90106
364,6,158,0.497634,1.12471,2.92582,1.90106
365,3,190,0.323954,4.82945,3.32585,1.20081
366,3,190,0.323954,4.82945,3.32585,1.20081
367,3,190,0.323954,4.82945,3.32585,1.20081
368,3,190,0.323954,4.82945,3.32585,1.20081
369,3,190,0.323954,4.82945,3.32585,1.20081
370,7,214,0.449837,4.89415,2.90133,1.19791
371,7,214,0.449837,4.89415,2.90133,1.19791
372,7,214,0.449837,4.89415,2.90133,1.19791
373,7,214,0.449837,4.89415,2.90133,1.19791
374,7,214,0.449837,4.89415,2.90133,1.19791
375,3,257,0.462389,3.94135,1.4807,0.908594
376,3,257,0.462389,3.94135,1.4807,0.908594
377,3,257,0.462389,3.94135,1.4807,0.908594
378,3,257,0.462389,3.94135,1.4807,0.908594
379,3,257,0.462389,3.94135,1.4807,0.908594
380,3,103,0.381416,3.97415,1.00096,0.896892
381,3,103,0.381416,3.97415,1.00096,0.896892
382,3,103,0.381416,3.97415,1.00096,0.896892
383,3,103,0.381416,3.97415,1.00096,0.896892
384,3,103,0.381416,3.97415,1.00096,0.896892
385,7,143,0.332227,4.577,2.84813,0.683473
386,7,143,0.332227,4.577,2.84813,0.683473
387,7,143,0.332227,4.577,2.84813,0.683473
388,7,143,0.332227,4.577,2.84813,0.683473
389,7,143,0.332227,4.577,2.84813,0.683473
390,5,154,0.454052,3.55646,2.49998,1.51708
391,5,154,0.454052,3.55646,2.49998,1.51708
392,5,154,0.454052,3.55646,2.49998,1.51708
393,5,154,0.454052,3.55646,2.49998,1.51708
394,5,154,0.454052,3.55646,2.49998,1.51708
395,7,179,0.375956,3.57046,2.24253,1.97138
396,7,179,0.375956,3.57046,2.24253,1.97138
397,7,179,0.375956,3.57046,2.24253,1.97138
398,7,179,0.375956,3.57046,2.24253,1.97138
399,7,179,0.375956,3.57046,2.24253,1.97138
400,4,222,0.44855,5.48559,1.75124,1.88012
401,4,222,0.44855,5.48559,1.75124,1.88012
402,4,222,0.44855,5.48559,1.75124,1.88012
403,4,222,0.44855,5.48559,1.75124,1.88012
404,4,222,0.44855,5.48559,1.75124,1.88012
405,6,249,0.31719,1.46687,1.58916,0.627489
406,6,249,0.31719,1.46687,1.58916,0.627489
407,6,249,0.31719,1.46687,1.58916,0.627489
408,6,249,0.31719,1.46687,1.58916,0.627489
409,6,249,0.31719,1.46687,1.58916,0.627489
410,5,139,0.325209,1.13842,1.50758,0.841753
411,5,139,0.325209,1.13842,1.50758,0.841753
412,5,139,0.325209,1.13842,1.50758,0.841753
413,5,139,0.325209,1.13842,1.50758,0.841753
414,5,139,0.325209,1.13842,1.50758,0.841753
415,7,233,0.374487,5.19559,1.5467,1.83608
416,7,233,0.374487,5.19559,1.5467,1.83608
417,7,233,0.374487,5.19559,1.5467,1.83608
418,7,233,0.374487,5.19559,1.5467,1.83608
419,7,233,0.374487,5.19559,1.5467,1.83608
420,7,102,0.415075,2.3185,2.58429,1.68936
421,7,102,0.415075,2.3185,2.58429,1.68936
422,7,102,0.415075,2.3185,2.58429,1.68936
423,7,102,0.415075,2.3185,2.58429,1.68936
424,7,102,0.415075,2.3185,2.58429,1.68936
425,7,178,0.442792,4.5088,1.66278,1.99536
426,7,178,0.442792,4.5088,1.66278,1.99536
427,7,178,0.442792,4.5088,1.66278,1.99536
428,7,178,0.442792,4.5088,1.66278,1.99536
429,7,178,0.442792,4.5088,1.66278,1.99536
430,3,114,0.409893,1.7065,2.76882,1.24275
431,3,114,0.409893,1.7065,2.76882,1.24275
432,3,114,0.409893,1.7065,2.76882,1.24275
433,3,114,0.409893,1.7065,2.76882,1.24275
434,3,114,0.409893,1.7065,2.76882,1.24275
435,7,255,0.338131,1.02207,2.58554,0.870468
436,7,255,0.338131,1.02207,2.58554,0.870468
437,7,255,0.338131,1.02207,2.58554,0.870468
438,7,255,0.338131,1.02207,2.58554,0.870468
439,7,255,0.338131,1.02207,2.58554,0.870468
440,7,168,0.351637,5.02273,1.7312,1.68645
441,7,168,0.351637,5.02273,1.7312,1.68645
442,7,168,0.351637,5.02273,1.7312,1.68645
443,7,168,0.351637,5.02273,1.7312,1.68645
444,7,168,0.351637,5.02273,1.7312,1.68645
445,5,137,0.414236,1.84778,3.47514,1.94513
446,5,137,0.414236,1.84778,3.47514,1.94513
447,5,137,0.414236,1.84778,3.47514,1.94513
448,5,137,0.414236,1.84778,3.47514,1.94513
449,5,137,0.414236,1.84778,3.47514,1.94513
450,5,201,0.47758,4.38823,2.64053,1.94578
451,5,201,0.47758,4.38823,2.64053,1.94578
452,5,201,0.47758,4.38823,2.64053,1.94578
453,5,201,0.47758,4.38823,2.64053,1.94578
454,5,201,0.47758,4.38823,2.64053,1.94578
455,5,153,0.36111,3.04134,1.87545,1.10979
456,5,153,0.36111,3.04134,1.87545,1.10979
457,5,153,0.36111,3.04134,1.87545,1.10979
458,5,153,0.36111,3.04134,1.87545,1.10979
459,5,153,0.36111,3.04134,1.87545,1.10979
460,6,109,0.335502,1.13838,1.34484,1.18071
461,6,109,0.335502,1.13838,1.34484,1.18071
462,6,109,0.335502,1.13838,1.34484,1.18071
463,6,109,0.335502,1.13838,1.34484,1.18071
464,6,109,0.335502,1.13838,1.34484,1.18071
465,4,111,0.433783,1.74045,1.92851,0.818923
466,4,111,0.433783,1.74045,1.92851,0.818923
467,4,111,0.433783,1.74045,1.92851,0.818923
468,4,111,0.433783,1.74045,1.92851,0.818923
469,4,111,0.433783,1.74045,1.92851,0.818923
470,4,155,0.366141,3.87178,1.20407,1.16699
471,4,155,0.366141,3.87178,1.20407,1.16699
472,4,155,0.366141,3.87178,1.20407,1.16699
473,4,155,0.366141,3.87178,1.20407,1.16699
474,4,155,0.366141,3.87178,1.20407,1.16699
475,5,128,0.462243,1.41802,2.11448,1.02076
476,5,128,0.462243,1.41802,2.11448,1.02076
477,5,128,0.462243,1.41802,2.11448,1.02076
478,5,128,0.462243,1.41802,2.11448,1.02076
479,5,128,0.462243,1.41802,2.11448,1.02076
480,5,193,0.305506,4.70488,1.69744,1.03197
481,5,193,0.305506,4.70488,1.69744,1.03197
482,5,193,0.305506,4.70488,1.69744,1.03197
483,5,193,0.305506,4.70488,1.69744,1.03197
484,5,193,0.305506,4.70488,1.69744,1.03197
485,3,213,0.309548,3.31568,3.15896,1.24565
486,3,213,0.309548,3.31568,3.15896,1.24565
487,3,213,0.309548,3.31568,3.15896,1.24565
488,3,213,0.309548,3.31568,3.15896,1.24565
489,3,213,0.309548,3.31568,3.15896,1.24565
490,6,106,0.466088,2.7552,1.33226,0.642083
491,6,106,0.466088,2.7552,1.33226,0.642083
492,6,106,0.466088,2.7552,1.33226,0.642083
493,6,106,0.466088,2.7552,1.33226,0.642083
494,6,106,0.466088,2.7552,1.33226,0.642083
495,4,207,0.482644,4.14718,2.08347,0.699496
496,4,207,0.482644,4.14718,2.08347,0.699496
497,4,207,0.482644,4.14718,2.08347,0.699496
498,4,207,0.482644,4.14718,2.08347,0.699496
499,4,207,0.482644,4.14718,2.08347,0.699496
500,7,143,0.492274,5.27542,1.01652,0.937035
501,7,143,0.492274,5.27542,1.01652,0.937035
502,7,143,0.492274,5.27542,1.01652,0.937035
503,7,143,0.492274,5.27542,1.01652,0.937035
504,7,143,0.492274,5.27542,1.01652,0.937035
505,5,191,0.416623,1.95172,1.87207,0.890556
506,5,191,0.416623,1.95172,1.87207,0.890556
507,5,191,0.416623,1.95172,1.87207,0.890556
508,5,191,0.416623,1.95172,1.87207,0.890556
509,5,191,0.416623,1.95172,1.87207,0.890556
510,4,115,0.371164,3.36375,1.57758,1.43864
511,4,115,0.371164,3.36375,1.57758,1.43864
512,4,115,0.371164,3.36375,1.57758,1.43864
513,4,115,0.371164,3.36375,1.57758,1.43864
514,4,115,0.371164,3.36375,1.57758,1.43864
515,3,227,0.446237,1.95521,3.49629,1.51587
516,3,227,0.446237,1.95521,3.49629,1.51587
517,3,227,0.446237,1.95521,3.49629,1.51587
518,3,227,0.446237,1.95521,3.49629,1.51587
519,3,227,0.446237,1.95521,3.49629,1.51587
520,3,221,0.47182,4.6373,2.36076,0.843672
521,3,221,0.47182,4.6373,2.36076,0.843672
522,3,221,0.47182,4.6373,2.36076,0.843672
523,3,221,0.47182,4.6373,2.36076,0.843672
524,3,221,0.47182,4.6373,2.36076,0.843672
525,3,184,0.313763,1.03544,2.31362,1.3406
526,3,184,0.313763,1.03544,2.31362,1.3406
527,3,184,0.313763,1.03544,2.31362,1.3406
528,3,184,0.313763,1.03544,2.31362,1.3406
529,3,184,0.313763,1.03544,2.31362,1.3406
530,3,156,0.359199,2.05482,1.68709,0.995778
531,3,156,0.359199,2.05482,1.68709,0.995778
532,3,156,0.359199,2.05482,1.68709,0.995778
533,3,156,0.359199,2.05482,1.68709,0.995778
534,3,156,0.359199,2.05482,1.68709,0.995778
