index,nrLayers,nrNodes,oddsSet1,edgeDegree1,edgeDegree2,edgeDegreeCross
147,10,159,0.374303,2.37397,1.06185,1.53292
148,10,159,0.374303,2.37397,1.06185,1.53292
149,10,159,0.374303,2.37397,1.06185,1.53292
150,9,299,0.322222,4.23716,3.3917,2.62304
151,9,299,0.322222,4.23716,3.3917,2.62304
152,9,299,0.322222,4.23716,3.3917,2.62304
153,9,299,0.322222,4.23716,3.3917,2.62304
154,9,299,0.322222,4.23716,3.3917,2.62304
155,9,1447,0.402948,5.01553,3.23304,3.41517
156,9,1447,0.402948,5.01553,3.23304,3.41517
157,9,1447,0.402948,5.01553,3.23304,3.41517
158,9,1447,0.402948,5.01553,3.23304,3.41517
159,9,1447,0.402948,5.01553,3.23304,3.41517
160,9,968,0.304078,5.37489,3.86309,0.754897
161,9,968,0.304078,5.37489,3.86309,0.754897
162,9,968,0.304078,5.37489,3.86309,0.754897
163,9,968,0.304078,5.37489,3.86309,0.754897
164,9,968,0.304078,5.37489,3.86309,0.754897
165,6,519,0.497027,7.80334,5.00701,2.41974
166,6,519,0.497027,7.80334,5.00701,2.41974
167,6,519,0.497027,7.80334,5.00701,2.41974
168,6,519,0.497027,7.80334,5.00701,2.41974
169,6,519,0.497027,7.80334,5.00701,2.41974
170,3,1372,0.338096,9.88927,3.26209,2.31082
171,3,1372,0.338096,9.88927,3.26209,2.31082
172,3,1372,0.338096,9.88927,3.26209,2.31082
173,3,1372,0.338096,9.88927,3.26209,2.31082
174,3,1372,0.338096,9.88927,3.26209,2.31082
175,8,961,0.36641,2.95555,2.79992,2.26481
176,8,961,0.36641,2.95555,2.79992,2.26481
177,8,961,0.36641,2.95555,2.79992,2.26481
178,8,961,0.36641,2.95555,2.79992,2.26481
179,8,961,0.36641,2.95555,2.79992,2.26481
180,10,1430,0.490726,8.47194,3.03843,1.2991
181,10,1430,0.490726,8.47194,3.03843,1.2991
182,10,1430,0.490726,8.47194,3.03843,1.2991
183,10,1430,0.490726,8.47194,3.03843,1.2991
184,10,1430,0.490726,8.47194,3.03843,1.2991
185,10,1554,0.366051,2.28355,1.41369,2.80367
186,10,1554,0.366051,2.28355,1.41369,2.80367
187,10,1554,0.366051,2.28355,1.41369,2.80367
188,10,1554,0.366051,2.28355,1.41369,2.80367
189,10,1554,0.366051,2.28355,1.41369,2.80367
190,7,1687,0.432169,7.4438,5.46492,0.971349
191,7,1687,0.432169,7.4438,5.46492,0.971349
192,7,1687,0.432169,7.4438,5.46492,0.971349
193,7,1687,0.432169,7.4438,5.46492,0.971349
194,7,1687,0.432169,7.4438,5.46492,0.971349
195,10,308,0.453987,6.44779,4.7955,3.45243
196,10,308,0.453987,6.44779,4.7955,3.45243
197,10,308,0.453987,6.44779,4.7955,3.45243
198,10,308,0.453987,6.44779,4.7955,3.45243
199,10,308,0.453987,6.44779,4.7955,3.45243
200,8,1638,0.440311,3.34933,4.83666,2.33052
201,8,1638,0.440311,3.34933,4.83666,2.33052
202,8,1638,0.440311,3.34933,4.83666,2.33052
203,8,1638,0.440311,3.34933,4.83666,2.33052
204,8,1638,0.440311,3.34933,4.83666,2.33052
205,10,668,0.374743,5.00953,1.41527,2.47028
206,10,668,0.374743,5.00953,1.41527,2.47028
207,10,668,0.374743,5.00953,1.41527,2.47028
208,10,668,0.374743,5.00953,1.41527,2.47028
209,10,668,0.374743,5.00953,1.41527,2.47028
210,4,681,0.344297,8.59726,2.818,2.4221
211,4,681,0.344297,8.59726,2.818,2.4221
212,4,681,0.344297,8.59726,2.818,2.4221
213,4,681,0.344297,8.59726,2.818,2.4221
214,4,681,0.344297,8.59726,2.818,2.4221
215,9,440,0.312019,4.42867,3.24872,2.11819
216,9,440,0.312019,4.42867,3.24872,2.11819
217,9,440,0.312019,4.42867,3.24872,2.11819
218,9,440,0.312019,4.42867,3.24872,2.11819
219,9,440,0.312019,4.42867,3.24872,2.11819
220,9,1248,0.352848,3.53133,1.317,2.78496
221,9,1248,0.352848,3.53133,1.317,2.78496
222,9,1248,0.352848,3.53133,1.317,2.78496
223,9,1248,0.352848,3.53133,1.317,2.78496
224,9,1248,0.352848,3.53133,1.317,2.78496
225,4,1293,0.317014,1.86422,5.03889,0.895767
226,4,1293,0.317014,1.86422,5.03889,0.895767
227,4,1293,0.317014,1.86422,5.03889,0.895767
228,4,1293,0.317014,1.86422,5.03889,0.895767
229,4,1293,0.317014,1.86422,5.03889,0.895767
230,4,685,0.339069,8.38001,5.07321,3.28147
231,4,685,0.339069,8.38001,5.07321,3.28147
232,4,685,0.339069,8.38001,5.07321,3.28147
233,4,685,0.339069,8.38001,5.07321,3.28147
234,4,685,0.339069,8.38001,5.07321,3.28147
235,9,1389,0.417875,8.91173,5.57367,3.07702
236,9,1389,0.417875,8.91173,5.57367,3.07702
237,9,1389,0.417875,8.91173,5.57367,3.07702
238,9,1389,0.417875,8.91173,5.57367,3.07702
239,9,1389,0.417875,8.91173,5.57367,3.07702
240,3,389,0.492999,6.26246,3.85488,1.61701
241,3,389,0.492999,6.26246,3.85488,1.61701
242,3,389,0.492999,6.26246,3.85488,1.61701
243,3,389,0.492999,6.26246,3.85488,1.61701
244,3,389,0.492999,6.26246,3.85488,1.61701
245,5,1356,0.465141,1.26074,4.29709,1.10159
246,5,1356,0.465141,1.26074,4.29709,1.10159
247,5,1356,0.465141,1.26074,4.29709,1.10159
248,5,1356,0.465141,1.26074,4.29709,1.10159
249,5,1356,0.465141,1.26074,4.29709,1.10159
250,10,327,0.321498,9.82207,3.90459,3.30297
251,10,327,0.321498,9.82207,3.90459,3.30297
252,10,327,0.321498,9.82207,3.90459,3.30297
253,10,327,0.321498,9.82207,3.90459,3.30297
254,10,327,0.321498,9.82207,3.90459,3.30297
255,6,1301,0.430454,9.42439,2.2093,2.73784
256,6,1301,0.430454,9.42439,2.2093,2.73784
257,6,1301,0.430454,9.42439,2.2093,2.73784
258,6,1301,0.430454,9.42439,2.2093,2.73784
259,6,1301,0.430454,9.42439,2.2093,2.73784
260,3,754,0.408846,9.00719,2.82355,2.27036
261,3,754,0.408846,9.00719,2.82355,2.27036
262,3,754,0.408846,9.00719,2.82355,2.27036
263,3,754,0.408846,9.00719,2.82355,2.27036
264,3,754,0.408846,9.00719,2.82355,2.27036
265,10,1510,0.391869,1.85783,3.09327,0.962028
266,10,1510,0.391869,1.85783,3.09327,0.962028
267,10,1510,0.391869,1.85783,3.09327,0.962028
268,10,1510,0.391869,1.85783,3.09327,0.962028
269,10,1510,0.391869,1.85783,3.09327,0.962028
270,8,1330,0.405436,2.87001,5.80606,1.65113
271,8,1330,0.405436,2.87001,5.80606,1.65113
272,8,1330,0.405436,2.87001,5.80606,1.65113
273,8,1330,0.405436,2.87001,5.80606,1.65113
274,8,1330,0.405436,2.87001,5.80606,1.65113
275,9,1707,0.399339,7.68014,2.05571,1.84024
276,9,1707,0.399339,7.68014,2.05571,1.84024
277,9,1707,0.399339,7.68014,2.05571,1.84024
278,9,1707,0.399339,7.68014,2.05571,1.84024
279,9,1707,0.399339,7.68014,2.05571,1.84024
280,7,382,0.449715,5.75583,4.77932,0.916608
281,7,382,0.449715,5.75583,4.77932,0.916608
282,7,382,0.449715,5.75583,4.77932,0.916608
283,7,382,0.449715,5.75583,4.77932,0.916608
284,7,382,0.449715,5.75583,4.77932,0.916608
285,10,1296,0.3437,8.06058,3.12819,3.09123
286,10,1296,0.3437,8.06058,3.12819,3.09123
287,10,1296,0.3437,8.06058,3.12819,3.09123
288,10,1296,0.3437,8.06058,3.12819,3.09123
289,10,1296,0.3437,8.06058,3.12819,3.09123
290,6,1294,0.363729,9.10915,2.82667,2.81779
291,6,1294,0.363729,9.10915,2.82667,2.81779
292,6,1294,0.363729,9.10915,2.82667,2.81779
293,6,1294,0.363729,9.10915,2.82667,2.81779
294,6,1294,0.363729,9.10915,2.82667,2.81779
295,6,1392,0.408418,1.69216,2.32615,0.887473
296,6,1392,0.408418,1.69216,2.32615,0.887473
297,6,1392,0.408418,1.69216,2.32615,0.887473
298,6,1392,0.408418,1.69216,2.32615,0.887473
299,6,1392,0.408418,1.69216,2.32615,0.887473
300,4,572,0.360377,2.37226,1.6824,0.918763
301,4,572,0.360377,2.37226,1.6824,0.918763
302,4,572,0.360377,2.37226,1.6824,0.918763
303,4,572,0.360377,2.37226,1.6824,0.918763
304,4,572,0.360377,2.37226,1.6824,0.918763
305,5,914,0.435837,3.9112,4.00671,2.6218
306,5,914,0.435837,3.9112,4.00671,2.6218
307,5,914,0.435837,3.9112,4.00671,2.6218
308,5,914,0.435837,3.9112,4.00671,2.6218
309,5,914,0.435837,3.9112,4.00671,2.6218
310,10,824,0.412183,8.61734,3.74363,1.95699
311,10,824,0.412183,8.61734,3.74363,1.95699
312,10,824,0.412183,8.61734,3.74363,1.95699
313,10,824,0.412183,8.61734,3.74363,1.95699
314,10,824,0.412183,8.61734,3.74363,1.95699
315,8,1565,0.445358,1.5489,4.07907,1.02285
316,8,1565,0.445358,1.5489,4.07907,1.02285
317,8,1565,0.445358,1.5489,4.07907,1.02285
318,8,1565,0.445358,1.5489,4.07907,1.02285
319,8,1565,0.445358,1.5489,4.07907,1.02285
320,7,1203,0.421001,4.48169,2.77393,1.94071
321,7,1203,0.421001,4.48169,2.77393,1.94071
322,7,1203,0.421001,4.48169,2.77393,1.94071
323,7,1203,0.421001,4.48169,2.77393,1.94071
324,7,1203,0.421001,4.48169,2.77393,1.94071
325,9,282,0.420921,2.59895,2.54615,2.26709
326,9,282,0.420921,2.59895,2.54615,2.26709
327,9,282,0.420921,2.59895,2.54615,2.26709
328,9,282,0.420921,2.59895,2.54615,2.26709
329,9,282,0.420921,2.59895,2.54615,2.26709
330,4,1037,0.314253,5.2202,2.73865,3.04648
331,4,1037,0.314253,5.2202,2.73865,3.04648
332,4,1037,0.314253,5.2202,2.73865,3.04648
333,4,1037,0.314253,5.2202,2.73865,3.04648
334,4,1037,0.314253,5.2202,2.73865,3.04648
335,3,608,0.333128,6.69846,1.30183,1.77908
336,3,608,0.333128,6.69846,1.30183,1.77908
337,3,608,0.333128,6.69846,1.30183,1.77908
338,3,608,0.333128,6.69846,1.30183,1.77908
339,3,608,0.333128,6.69846,1.30183,1.77908
340,5,909,0.369666,8.82902,3.95611,1.69512
341,5,909,0.369666,8.82902,3.95611,1.69512
342,5,909,0.369666,8.82902,3.95611,1.69512
343,5,909,0.369666,8.82902,3.95611,1.69512
344,5,909,0.369666,8.82902,3.95611,1.69512
345,9,922,0.424951,2.26347,1.7984,0.818785
346,9,922,0.424951,2.26347,1.7984,0.818785
347,9,922,0.424951,2.26347,1.7984,0.818785
348,9,922,0.424951,2.26347,1.7984,0.818785
349,9,922,0.424951,2.26347,1.7984,0.818785
350,10,1270,0.446118,8.38057,3.48884,2.38843
351,10,1270,0.446118,8.38057,3.48884,2.38843
352,10,1270,0.446118,8.38057,3.48884,2.38843
353,10,1270,0.446118,8.38057,3.48884,2.38843
354,10,1270,0.446118,8.38057,3.48884,2.38843
355,8,1624,0.401895,6.67475,1.84104,2.92094
356,8,1624,0.401895,6.67475,1.84104,2.92094
357,8,1624,0.401895,6.67475,1.84104,2.92094
358,8,1624,0.401895,6.67475,1.84104,2.92094
359,8,1624,0.401895,6.67475,1.84104,2.92094
360,8,715,0.497634,1.24942,4.85165,3.29506
361,8,715,0.497634,1.24942,4.85165,3.29506
362,8,715,0.497634,1.24942,4.85165,3.29506
363,8,715,0.497634,1.24942,4.85165,3.29506
364,8,715,0.497634,1.24942,4.85165,3.29506
365,4,1057,0.323954,8.6589,5.65171,1.84453
366,4,1057,0.323954,8.6589,5.65171,1.84453
367,4,1057,0.323954,8.6589,5.65171,1.84453
368,4,1057,0.323954,8.6589,5.65171,1.84453
369,4,1057,0.323954,8.6589,5.65171,1.84453
370,10,1309,0.449837,8.78829,4.80266,1.83852
371,10,1309,0.449837,8.78829,4.80266,1.83852
372,10,1309,0.449837,8.78829,4.80266,1.83852
373,10,1309,0.449837,8.78829,4.80266,1.83852
374,10,1309,0.449837,8.78829,4.80266,1.83852
375,4,1762,0.462389,6.88271,1.9614,1.23923
376,4,1762,0.462389,6.88271,1.9614,1.23923
377,4,1762,0.462389,6.88271,1.9614,1.23923
378,4,1762,0.462389,6.88271,1.9614,1.23923
379,4,1762,0.462389,6.88271,1.9614,1.23923
380,4,136,0.381416,6.9483,1.00191,1.21499
381,4,136,0.381416,6.9483,1.00191,1.21499
382,4,136,0.381416,6.9483,1.00191,1.21499
383,4,136,0.381416,6.9483,1.00191,1.21499
384,4,136,0.381416,6.9483,1.00191,1.21499
385,9,557,0.332227,8.15401,4.69625,0.772907
386,9,557,0.332227,8.15401,4.69625,0.772907
387,9,557,0.332227,8.15401,4.69625,0.772907
388,9,557,0.332227,8.15401,4.69625,0.772907
389,9,557,0.332227,8.15401,4.69625,0.772907
390,7,678,0.454052,6.11293,3.99997,2.49967
391,7,678,0.454052,6.11293,3.99997,2.49967
392,7,678,0.454052,6.11293,3.99997,2.49967
393,7,678,0.454052,6.11293,3.99997,2.49967
394,7,678,0.454052,6.11293,3.99997,2.49967
395,10,943,0.375956,6.14091,3.48505,3.44072
396,10,943,0.375956,6.14091,3.48505,3.44072
397,10,943,0.375956,6.14091,3.48505,3.44072
398,10,943,0.375956,6.14091,3.48505,3.44072
399,10,943,0.375956,6.14091,3.48505,3.44072
400,5,1392,0.44855,9.97118,2.50248,3.25169
401,5,1392,0.44855,9.97118,2.50248,3.25169
402,5,1392,0.44855,9.97118,2.50248,3.25169
403,5,1392,0.44855,9.97118,2.50248,3.25169
404,5,1392,0.44855,9.97118,2.50248,3.25169
405,9,1681,0.31719,1.93373,2.17832,0.656941
406,9,1681,0.31719,1.93373,2.17832,0.656941
407,9,1681,0.31719,1.93373,2.17832,0.656941
408,9,1681,0.31719,1.93373,2.17832,0.656941
409,9,1681,0.31719,1.93373,2.17832,0.656941
410,6,518,0.325209,1.27684,2.01516,1.10077
411,6,518,0.325209,1.27684,2.01516,1.10077
412,6,518,0.325209,1.27684,2.01516,1.10077
413,6,518,0.325209,1.27684,2.01516,1.10077
414,6,518,0.325209,1.27684,2.01516,1.10077
415,9,1508,0.374487,9.39118,2.09341,3.16046
416,9,1508,0.374487,9.39118,2.09341,3.16046
417,9,1508,0.374487,9.39118,2.09341,3.16046
418,9,1508,0.374487,9.39118,2.09341,3.16046
419,9,1508,0.374487,9.39118,2.09341,3.16046
420,9,126,0.415075,3.637,4.16858,2.85654
421,9,126,0.415075,3.637,4.16858,2.85654
422,9,126,0.415075,3.637,4.16858,2.85654
423,9,126,0.415075,3.637,4.16858,2.85654
424,9,126,0.415075,3.637,4.16858,2.85654
425,10,927,0.442792,8.01759,2.32556,3.49039
426,10,927,0.442792,8.01759,2.32556,3.49039
427,10,927,0.442792,8.01759,2.32556,3.49039
428,10,927,0.442792,8.01759,2.32556,3.49039
429,10,927,0.442792,8.01759,2.32556,3.49039
430,3,248,0.409893,2.41301,4.53763,1.93141
431,3,248,0.409893,2.41301,4.53763,1.93141
432,3,248,0.409893,2.41301,4.53763,1.93141
433,3,248,0.409893,2.41301,4.53763,1.93141
434,3,248,0.409893,2.41301,4.53763,1.93141
435,9,1746,0.338131,1.04413,4.17107,1.16026
436,9,1746,0.338131,1.04413,4.17107,1.16026
437,9,1746,0.338131,1.04413,4.17107,1.16026
438,9,1746,0.338131,1.04413,4.17107,1.16026
439,9,1746,0.338131,1.04413,4.17107,1.16026
440,10,821,0.351637,9.04547,2.4624,2.85051
441,10,821,0.351637,9.04547,2.4624,2.85051
442,10,821,0.351637,9.04547,2.4624,2.85051
443,10,821,0.351637,9.04547,2.4624,2.85051
444,10,821,0.351637,9.04547,2.4624,2.85051
445,6,495,0.414236,2.69557,5.95028,3.38634
446,6,495,0.414236,2.69557,5.95028,3.38634
447,6,495,0.414236,2.69557,5.95028,3.38634
448,6,495,0.414236,2.69557,5.95028,3.38634
449,6,495,0.414236,2.69557,5.95028,3.38634
450,7,1167,0.47758,7.77646,4.28106,3.38768
451,7,1167,0.47758,7.77646,4.28106,3.38768
452,7,1167,0.47758,7.77646,4.28106,3.38768
453,7,1167,0.47758,7.77646,4.28106,3.38768
454,7,1167,0.47758,7.77646,4.28106,3.38768
455,6,660,0.36111,5.08269,2.7509,1.656
456,6,660,0.36111,5.08269,2.7509,1.656
457,6,660,0.36111,5.08269,2.7509,1.656
458,6,660,0.36111,5.08269,2.7509,1.656
459,6,660,0.36111,5.08269,2.7509,1.656
460,9,195,0.335502,1.27675,1.68968,1.8029
461,9,195,0.335502,1.27675,1.68968,1.8029
462,9,195,0.335502,1.27675,1.68968,1.8029
463,9,195,0.335502,1.27675,1.68968,1.8029
464,9,195,0.335502,1.27675,1.68968,1.8029
465,4,218,0.433783,2.48089,2.85702,1.05348
466,4,218,0.433783,2.48089,2.85702,1.05348
467,4,218,0.433783,2.48089,2.85702,1.05348
468,4,218,0.433783,2.48089,2.85702,1.05348
469,4,218,0.433783,2.48089,2.85702,1.05348
470,4,687,0.366141,6.74357,1.40815,1.77448
471,4,687,0.366141,6.74357,1.40815,1.77448
472,4,687,0.366141,6.74357,1.40815,1.77448
473,4,687,0.366141,6.74357,1.40815,1.77448
474,4,687,0.366141,6.74357,1.40815,1.77448
475,6,402,0.462243,1.83604,3.22896,1.47157
476,6,402,0.462243,1.83604,3.22896,1.47157
477,6,402,0.462243,1.83604,3.22896,1.47157
478,6,402,0.462243,1.83604,3.22896,1.47157
479,6,402,0.462243,1.83604,3.22896,1.47157
480,6,1087,0.305506,8.40977,2.39489,1.49479
481,6,1087,0.305506,8.40977,2.39489,1.49479
482,6,1087,0.305506,8.40977,2.39489,1.49479
483,6,1087,0.305506,8.40977,2.39489,1.49479
484,6,1087,0.305506,8.40977,2.39489,1.49479
485,3,1303,0.309548,5.63135,5.31793,1.93742
486,3,1303,0.309548,5.63135,5.31793,1.93742
487,3,1303,0.309548,5.63135,5.31793,1.93742
488,3,1303,0.309548,5.63135,5.31793,1.93742
489,3,1303,0.309548,5.63135,5.31793,1.93742
490,8,171,0.466088,4.51039,1.66453,0.687173
491,8,171,0.466088,4.51039,1.66453,0.687173
492,8,171,0.466088,4.51039,1.66453,0.687173
493,8,171,0.466088,4.51039,1.66453,0.687173
494,8,171,0.466088,4.51039,1.66453,0.687173
495,5,1238,0.482644,7.29436,3.16694,0.806098
496,5,1238,0.482644,7.29436,3.16694,0.806098
497,5,1238,0.482644,7.29436,3.16694,0.806098
498,5,1238,0.482644,7.29436,3.16694,0.806098
499,5,1238,0.482644,7.29436,3.16694,0.806098
500,10,561,0.492274,9.55085,1.03304,1.29814
501,10,561,0.492274,9.55085,1.03304,1.29814
502,10,561,0.492274,9.55085,1.03304,1.29814
503,10,561,0.492274,9.55085,1.03304,1.29814
504,10,561,0.492274,9.55085,1.03304,1.29814
505,6,1068,0.416623,2.90344,2.74414,1.20187
506,6,1068,0.416623,2.90344,2.74414,1.20187
507,6,1068,0.416623,2.90344,2.74414,1.20187
508,6,1068,0.416623,2.90344,2.74414,1.20187
509,6,1068,0.416623,2.90344,2.74414,1.20187
510,6,267,0.371164,5.72751,2.15516,2.33718
511,6,267,0.371164,5.72751,2.15516,2.33718
512,6,267,0.371164,5.72751,2.15516,2.33718
513,6,267,0.371164,5.72751,2.15516,2.33718
514,6,267,0.371164,5.72751,2.15516,2.33718
515,3,1444,0.446237,2.91041,5.99258,2.49716
516,3,1444,0.446237,2.91041,5.99258,2.49716
517,3,1444,0.446237,2.91041,5.99258,2.49716
518,3,1444,0.446237,2.91041,5.99258,2.49716
519,3,1444,0.446237,2.91041,5.99258,2.49716
520,3,1381,0.47182,8.27461,3.72152,1.10475
521,3,1381,0.47182,8.27461,3.72152,1.10475
522,3,1381,0.47182,8.27461,3.72152,1.10475
523,3,1381,0.47182,8.27461,3.72152,1.10475
524,3,1381,0.47182,8.27461,3.72152,1.10475
525,3,991,0.313763,1.07088,3.62725,2.1341
